Rank,date,primaryTitle_x,budget,domestic_gross,world_gross,title_x,year,name_id,tconst,titleType,primaryTitle_y,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,nconst,writers,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title_y
"3,023",2012-04-04,The Cold Light of Day,"$20,000,000","$3,763,583","$25,361,206",the cold light of day,2012,the cold light of day2012,tt1366365,movie,the cold light of day,The Cold Light of Day,0,2012,\N,93,"Action,Thriller",4.9,40136,nm1333798,"nm0007045,nm2275309",Mabrouk El Mechri,1976,\N,"director,writer,actor","tt1130988,tt13261944,tt1366365,tt1521186",the cold light of day
"3,230",2018-04-04,A Quiet Place,"$17,000,000","$188,024,361","$334,876,670",a quiet place,2018,a quiet place2018,tt6644200,movie,a quiet place,A Quiet Place,0,2018,\N,90,"Drama,Horror,Sci-Fi",7.5,610677,nm1024677,"nm1456816,nm1399714,nm1024677",John Krasinski,1979,\N,"actor,producer,director","tt5057054,tt6644200,tt0386676,tt8332922",a quiet place
"3,717",1996-04-05,Faithful,"$13,000,000","$2,104,439","$2,104,439",faithful,1996,faithful1996,tt0116269,movie,faithful,Faithful,0,1996,\N,91,"Comedy,Crime,Drama",5.7,2313,nm0005196,nm0001590,Paul Mazursky,1930,2014,"actor,writer,director","tt0078444,tt0071598,tt0064100,tt0069808",faithful
"1,536",2002-04-05,Big Trouble,"$45,000,000","$7,262,288","$8,488,871",big trouble,2002,big trouble2002,tt0246464,movie,big trouble,Big Trouble,0,2002,\N,85,"Comedy,Crime,Thriller",6.4,21881,nm0001756,"nm0057970,nm0709070,nm0832043",Barry Sonnenfeld,1953,\N,"producer,director,cinematographer","tt0119654,tt0120891,tt1409024,tt0106220",big trouble
"1,571",2002-04-05,High Crimes,"$42,000,000","$41,543,207","$63,781,100",high crimes,2002,high crimes2002,tt0257756,movie,high crimes,High Crimes,0,2002,\N,115,"Crime,Drama,Mystery",6.4,49067,nm0002083,"nm0277511,nm0954693,nm0081060",Carl Franklin,1949,\N,"actor,director,producer","tt0102592,tt0313443,tt0112857,tt13207736",high crimes
"1,713",2007-04-05,The Reaping,"$40,000,000","$25,126,214","$62,226,214",the reaping,2007,the reaping2007,tt0444682,movie,the reaping,The Reaping,0,2007,\N,99,"Horror,Thriller",5.6,44993,nm0394280,"nm0370928,nm0370937,nm2024187",Stephen Hopkins,\N,\N,"producer,director,miscellaneous","tt0120738,tt0097981,tt0100403,tt0352520",the reaping
"2,652",2017-04-05,Going in Style,"$24,000,000","$45,018,541","$80,812,424",going in style,2017,going in style2017,tt2568862,movie,going in style,Going in Style,0,2017,\N,96,"Comedy,Crime",6.6,93031,nm0103785,"nm0577647,nm0134191",Zach Braff,1975,\N,"actor,producer,director","tt0333766,tt0285403,tt2870708,tt1623205",going in style
"4,091",2019-04-05,The Best of Enemies,"$10,000,000","$10,205,616","$10,268,749",the best of enemies,2019,the best of enemies2019,tt4807408,movie,the best of enemies,The Best of Enemies,0,2019,\N,133,"Biography,Drama,History",7.3,20176,nm0084312,"nm0084312,nm0203448",Robin Bissell,1968,\N,"producer,director,actor","tt1392170,tt0329575,tt4807408,tt0120789",the best of enemies
"1,760",2001-04-06,Just Visiting,"$40,000,000","$4,777,007","$16,172,200",just visiting,2001,just visiting2001,tt0189192,movie,just visiting,Just Visiting,0,2001,\N,88,"Adventure,Comedy,Fantasy",5.7,20412,nm0688585,"nm0688585,nm0002010,nm0000455",Jean-Marie Poiré,1945,\N,"writer,director,producer","tt0108500,tt0189192,tt0100303,tt0120882",just visiting
"2,151",2001-04-06,Blow,"$30,000,000","$52,990,775","$83,282,296",blow,2001,blow2001,tt0221027,movie,blow,Blow,0,2001,\N,124,"Biography,Crime,Drama",7.5,278423,nm0001130,"nm0692051,nm0571346,nm0001024",Ted Demme,1963,2002,"director,producer,actor","tt0221027,tt0115639,tt0342275,tt0110955",blow
"2,326",2001-04-06,Along Came a Spider,"$28,000,000","$74,058,698","$105,159,085",along came a spider,2001,along came a spider2001,tt0164334,movie,along came a spider,Along Came a Spider,0,2001,\N,104,"Crime,Drama,Mystery",6.4,97560,nm0848414,"nm0666248,nm0609031",Lee Tamahori,1950,\N,"director,assistant_director,sound_department","tt0110729,tt0119051,tt0435705,tt0329774",along came a spider
"5,949",2001-04-06,Brigham City,"$1,000,000","$852,206","$852,206",brigham city,2001,brigham city2001,tt0268200,movie,brigham city,Brigham City,0,2001,\N,119,"Crime,Drama,Mystery",6.7,1623,nm0244756,nm0244756,Richard Dutcher,\N,\N,"actor,director,producer","tt0268200,tt0790660,tt0892051,tt0200664",brigham city
"5,127",2015-04-06,Beyond the Mask,"$4,000,000","$1,236,094","$1,236,094",beyond the mask,2015,beyond the mask2015,tt2433040,movie,beyond the mask,Beyond the Mask,0,2015,\N,103,"Action,Adventure,Drama",5.1,3795,nm3241061,"nm1450645,nm1726854,nm2888316,nm3260275,nm3241061",Chad Burns,\N,\N,"director,producer,actor","tt2433040,tt1347280,tt3832914,tt8186318",beyond the mask
93,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,"$200,000,000.00","$95,850,844.00","$404,560,145.00",fantastic beasts the secrets of dumbledore,2022,fantastic beasts the secrets of dumbledore2022,tt4123432,movie,fantastic beasts the secrets of dumbledore,Fantastic Beasts: The Secrets of Dumbledore,0,2022,\N,142,"Adventure,Family,Fantasy",6.2,176851,nm0946734,"nm0746830,nm0460141",David Yates,1963,\N,"director,producer,writer","tt0373889,tt1201607,tt0918940,tt0417741",fantastic beasts the secrets of dumbledore
609,2023-04-06,Renfield,"$86,203,077.00","$17,297,895.00","$26,874,347.00",renfield,2023,renfield2023,tt11358390,movie,renfield,Renfield,0,2023,\N,93,"Action,Comedy,Fantasy",6.4,102543,nm0003021,"nm2466457,nm3079117,nm4686368",Chris McKay,1973,\N,"director,producer,editor","tt11358390,tt9777666,tt4116284,tt1490017",renfield
"3,216",2023-04-06,On a Wing and a Prayer,"$18,000,000",$0,$0,on a wing and a prayer,2023,on a wing and a prayer2023,tt13929998,movie,on a wing and a prayer,On a Wing and a Prayer,0,2023,\N,102,Drama,5.5,5647,nm0573732,nm3872614,Sean McNamara,1962,\N,"producer,director,writer","tt2828884,tt0206511,tt3233418,tt1596346",on a wing and a prayer
"5,186",1965-04-07,Major Dundee,"$3,800,000","$14,873","$14,873",major dundee,1965,major dundee1965,tt0059418,movie,major dundee,Major Dundee,0,1965,\N,123,"Adventure,Drama,War",6.7,9000,nm0001603,"nm0277807,nm0766665,nm0001603",Sam Peckinpah,1925,1984,"writer,director,producer","tt0065214,tt0067800,tt0086058,tt0049366",major dundee
"5,732",1974-04-07,The Conversation,"$1,600,000","$4,727,197","$4,758,573",the conversation,1974,the conversation1974,tt0071360,movie,the conversation,The Conversation,0,1974,\N,113,"Drama,Mystery,Thriller",7.7,125118,nm0000338,nm0000338,Francis Ford Coppola,1939,\N,"producer,director,writer","tt0078788,tt0071360,tt0071562,tt0068646",the conversation
"3,913",1989-04-07,Major League,"$11,000,000","$49,793,054","$49,793,054",major league,1989,major league1989,tt0097815,movie,major league,Major League,0,1989,\N,107,"Comedy,Sport",7.2,78116,nm0911486,nm0911486,David S. Ward,1945,\N,"writer,director,miscellaneous","tt0070735,tt0110442,tt0108160,tt0097815",major league
"2,352",1995-04-07,Rob Roy,"$28,000,000","$31,390,587","$31,390,587",rob roy,1995,rob roy1995,tt0114287,movie,rob roy,Rob Roy,0,1995,\N,139,"Adventure,Biography,Drama",6.9,46488,nm0001994,nm0788991,Michael Caton-Jones,1957,\N,"director,producer,actor","tt0100133,tt0430912,tt0269095,tt0119395",rob roy
"2,688",1995-04-07,Bad Boys,"$23,000,000","$65,647,413","$141,247,413",bad boys,1995,bad boys1995,tt0112442,movie,bad boys,Bad Boys,0,1995,\N,119,"Action,Comedy,Crime",6.8,299084,nm0000881,"nm0303032,nm0057398,nm0611848,nm0724514",Michael Bay,1965,\N,"producer,director,actor","tt0120591,tt1055369,tt2109248,tt0418279",bad boys
"1,053",2000-04-07,Rules of Engagement,"$60,000,000","$61,322,858","$71,719,931",rules of engagement,2000,rules of engagement2000,tt0160797,movie,rules of engagement,Rules of Engagement,0,2000,\N,128,"Drama,Thriller,War",6.4,50878,nm0001243,"nm0916136,nm0300866",William Friedkin,1935,2023,"director,writer,producer","tt0090180,tt0067116,tt0070047,tt0080569",rules of engagement
"2,658",2000-04-07,Return to Me,"$24,000,000","$32,662,299","$32,662,299",return to me,2000,return to me2000,tt0122459,movie,return to me,Return to Me,0,2000,\N,115,"Comedy,Drama,Romance",7.0,23269,nm0001372,"nm0001372,nm0482141,nm0827632,nm0329224",Bonnie Hunt,1961,\N,"producer,writer,actress","tt0113497,tt0120689,tt0116695,tt0095953",return to me
"2,670",2000-04-07,Ready to Rumble,"$24,000,000","$12,372,410","$12,372,410",ready to rumble,2000,ready to rumble2000,tt0217756,movie,ready to rumble,Ready to Rumble,0,2000,\N,107,"Comedy,Sport",5.3,15549,nm0005367,nm0109359,Brian Robbins,1963,\N,"producer,actor,writer","tt0174432,tt0477051,tt0393162,tt0090444",ready to rumble
"3,795",2004-04-07,Johnson Family Vacation,"$12,000,000","$31,203,964","$31,286,759",johnson family vacation,2004,johnson family vacation2004,tt0359517,movie,johnson family vacation,Johnson Family Vacation,0,2004,\N,97,Comedy,4.5,8546,nm1348558,"nm5333675,nm0427993",Christopher Erskin,\N,\N,director,"tt11433956,tt0359517,tt0340281,tt3862176",johnson family vacation
"1,901",2006-04-07,The Benchwarmers,"$35,000,000","$59,843,754","$65,063,726",the benchwarmers,2006,the benchwarmers2006,tt0437863,movie,the benchwarmers,The Benchwarmers,0,2006,\N,85,"Comedy,Sport",5.5,55834,nm0240797,"nm0184445,nm0841910",Dennis Dugan,1946,\N,"actor,director,writer","tt0116483,tt0960144,tt0142342,tt0077070",the benchwarmers
"2,191",2006-04-07,Take the Lead,"$30,000,000","$34,742,066","$65,390,493",take the lead,2006,take the lead2006,tt0446046,movie,take the lead,Take the Lead,0,2006,\N,118,"Drama,Music",6.6,26859,nm0295107,nm0396817,Liz Friedlander,1970,\N,"director,producer,writer","tt5396572,tt0446046,tt2070791,tt3560094",take the lead
"2,393",2006-04-07,Lucky Number Slevin,"$27,000,000","$22,495,466","$55,495,466",lucky number slevin,2006,lucky number slevin2006,tt0425210,movie,lucky number slevin,Lucky Number Slevin,0,2006,\N,110,"Crime,Drama,Thriller",7.7,329159,nm0006476,nm1429512,Paul McGuigan,1963,\N,"director,producer","tt0425210,tt0324554,tt1976009,tt0122515",lucky number slevin
"4,624",2006-04-07,Friends with Money,"$6,500,000","$13,368,437","$18,110,152",friends with money,2006,friends with money2006,tt0436331,movie,friends with money,Friends with Money,0,2006,\N,88,"Comedy,Drama,Romance",5.8,32362,nm0392237,nm0392237,Nicole Holofcener,1960,\N,"director,writer,producer","tt2390361,tt0436331,tt4595882,tt4244994",friends with money
"5,336",2006-04-07,Phat Girlz,"$3,000,000","$7,061,128","$7,301,115",phat girlz,2006,phat girlz2006,tt0490196,movie,phat girlz,Phat Girlz,0,2006,\N,99,Comedy,3.3,9484,nm2104340,nm2104340,Nnegest Likké,\N,\N,"director,producer,writer","tt4533594,tt25830860,tt0490196,tt3901260",phat girlz
"6,096",2009-04-07,Bled,"$750,000",$0,$0,bled,2009,bled2009,tt0997143,movie,bled,Bled,0,2009,\N,95,Horror,2.8,1018,nm1312015,nm2044223,Christopher Hutson,\N,\N,"editor,actor,producer","tt1270288,tt0478129,tt0997143,tt0407908",bled
564,2011-04-07,Rio,"$90,000,000.00","$143,619,809.00","$487,517,241.00",rio,2011,rio2011,tt1436562,movie,rio,Rio,0,2011,\N,96,"Adventure,Animation,Comedy",6.9,254679,nm0757858,"nm0757858,nm0427993,nm5333675,nm0722610,nm0827985,nm0893262,nm0363958",Carlos Saldanha,1965,\N,"writer,producer,director","tt1436562,tt2357291,tt0268380,tt0438097",rio
145,2016-04-07,The Jungle Book,"$175,000,000.00","$364,001,123.00","$951,806,722.00",the jungle book,2016,the jungle book2016,tt3040964,movie,the jungle book,The Jungle Book,0,2016,\N,106,"Action,Adventure,Animation",7.4,295514,nm0269463,"nm1098479,nm0456017",Jon Favreau,1966,\N,"producer,actor,writer","tt2883512,tt0371746,tt0117802,tt8111088",the jungle book
"2,300",2016-04-07,The Boss,"$29,000,000","$63,077,560","$78,652,207",the boss,2016,the boss2016,tt2702724,movie,the boss,The Boss,0,2016,\N,99,Comedy,5.4,49335,nm1229520,"nm0565250,nm1229520,nm1133719",Ben Falcone,1973,\N,"actor,producer,writer","tt2103254,tt10121392,tt2390361,tt1308728",the boss
30,2017-04-07,The Fate of the Furious,"$250,000,000.00","$225,764,765.00","$1,235,534,014.00",the fate of the furious,2017,the fate of the furious2017,tt4630562,movie,the fate of the furious,The Fate of the Furious,0,2017,\N,136,"Action,Crime,Thriller",6.6,258911,nm0336620,"nm0860155,nm0604555",F. Gary Gray,1969,\N,"director,producer,actor","tt0117603,tt0317740,tt0120768,tt0113118",the fate of the furious
"4,527",2017-04-07,Gifted,"$7,000,000","$24,801,212","$36,964,656",gifted,2017,gifted2017,tt4481414,movie,gifted,Gifted,0,2017,\N,101,Drama,7.6,141180,nm1989536,nm0002368,Marc Webb,1974,\N,"producer,director,writer","tt1022603,tt4481414,tt4094300,tt0948470",gifted
"5,315",2017-04-07,The Case for Christ,"$3,000,000","$14,678,714","$17,966,760",the case for christ,2017,the case for christ2017,tt6113488,movie,the case for christ,The Case for Christ,0,2017,\N,112,"Biography,Drama",6.3,10615,nm0348197,"nm0083349,nm1798181",Jon Gunn,1973,\N,"producer,director,writer","tt3906192,tt0981042,tt0378407,tt11729298",the case for christ
"4,850",1998-04-08,The Players Club,"$5,000,000","$23,047,939","$23,047,939",the players club,1998,the players club1998,tt0119905,movie,the players club,The Players Club,0,1998,\N,104,"Comedy,Drama",5.8,7468,nm0001084,nm0001084,Ice Cube,1969,\N,"executive,director,producer","tt13186306,tt6914708,tt0285341,tt0102526",the players club
272,2005-04-08,Sahara,"$145,000,000.00","$68,671,925.00","$121,645,390.00",sahara,2005,sahara2005,tt0318649,movie,sahara,Sahara,0,2005,\N,124,"Action,Adventure,Comedy",6.1,105147,nm0252135,"nm0193774,nm0232776,nm0649191,nm0724167,nm0366337",Breck Eisner,1970,\N,"director,producer,actor","tt0455407,tt3230854,tt0318649,tt1618442",sahara
"1,371",2011-04-08,Your Highness,"$50,000,000","$21,596,445","$26,121,638",your highness,2011,your highness2011,tt1240982,movie,your highness,Your Highness,0,2011,\N,102,"Action,Adventure,Comedy",5.5,105310,nm0337773,"nm1144419,nm0078897",David Gordon Green,1975,\N,"producer,director,writer","tt10665338,tt1502407,tt2195548,tt2382396",your highness
