budget,domestic_revenue,world_revenue,year,runtimeMinutes,averageRating,numVotes
1500000.0,0.0,58692.0,2005,98.0,6.8,4605
85000000.0,78046570.0,150422946.0,2011,104.0,6.2,152674
20000000.0,35061031.0,36265745.0,2011,90.0,6.2,73234
15000000.0,30680.0,1148578.0,2011,90.0,5.1,18155
11000000.0,38322743.0,62076141.0,2015,117.0,7.5,152448
22500000.0,10663357.0,32398681.0,2016,116.0,7.5,319627
9000000.0,7710234.0,12898064.0,2016,123.0,7.0,37378
8000000.0,82703.0,17050686.0,2016,103.0,7.3,34336
150000000.0,0.0,173638.0,2021,118.0,6.3,328323
24000000.0,0.0,447432.0,2021,163.0,4.0,10883
300000.0,70807.0,78237.0,1965,110.0,7.4,37905
22000000.0,10696210.0,10696210.0,1993,104.0,4.2,55382
15000000.0,22954968.0,63954968.0,1993,134.0,7.8,86673
68000000.0,28965197.0,60265197.0,1999,157.0,7.8,183224
48000000.0,66488090.0,151463090.0,1999,118.0,6.7,189227
21000000.0,21731001.0,36882378.0,1999,101.0,5.1,19142
150000000.0,139270910.0,427300260.0,2003,106.0,7.2,7
40000000.0,13395939.0,35195939.0,2004,103.0,6.2,55337
190000000.0,137855863.0,315709697.0,2009,96.0,6.8,131288
130000000.0,148415853.0,321887208.0,2010,95.0,7.3,302739
65000000.0,100539043.0,211739043.0,2010,95.0,6.5,361259
21000000.0,37729698.0,38017873.0,2010,133.0,6.2,8275
18000000.0,18335230.0,60217171.0,2010,94.0,7.5,407257
8000000.0,3205706.0,20005613.0,2010,129.0,7.4,31153
3750000.0,310007.0,8607693.0,2010,97.0,7.3,86733
165000000.0,188017894.0,646419200.0,2014,169.0,8.7,2183243
99000000.0,130178411.0,250091610.0,2015,88.0,7.0,50579
45500000.0,347136.0,36180824.0,2015,106.0,7.2,7
12000000.0,37400000.0,37400000.0,1981,110.0,6.9,70471
2000000.0,390659.0,1663296.0,1985,104.0,6.5,16671
29000000.0,5899797.0,25899797.0,1987,157.0,7.4,14679
9000000.0,36049108.0,36049108.0,1996,123.0,6.9,18936
70000000.0,40934175.0,116625798.0,1998,116.0,6.4,79258
25000000.0,30082699.0,82150642.0,1998,124.0,7.4,106560
23000000.0,161491646.0,190191646.0,1998,90.0,6.2,182219
9000000.0,1053788.0,4313644.0,1998,118.0,6.9,38759
3500000.0,6451628.0,6451628.0,1998,105.0,7.3,33121
35000000.0,6630252.0,16830252.0,2002,114.0,6.2,38102
25000000.0,15051977.0,34356760.0,2009,115.0,5.6,96074
24000000.0,32428195.0,67348218.0,2009,94.0,6.2,138849
10000000.0,47566524.0,68722848.0,2009,106.0,7.2,7
10000000.0,26218170.0,49486874.0,2009,98.0,5.9,82925
11000000.0,13248209.0,32943247.0,2013,106.0,7.2,7
20000000.0,45055776.0,91902438.0,2015,129.0,8.1,509355
20000000.0,45055776.0,91902438.0,2015,99.0,7.8,19
15000000.0,7857741.0,13300181.0,2015,124.0,7.4,85417
40000000.0,42402632.0,75984700.0,2018,129.0,6.8,105313
9400000.0,46300000.0,60000000.0,1963,210.0,7.5,47078
8500000.0,29200000.0,29200000.0,1979,125.0,6.9,9422
105000000.0,54768952.0,121099956.0,1997,129.0,7.3,328357
50000000.0,10561038.0,10561038.0,1997,115.0,6.3,21304
5000000.0,14843425.0,14843425.0,1997,108.0,7.2,11911
45000000.0,60104551.0,246348772.0,2003,135.0,7.6,537706
32000000.0,181096587.0,227909435.0,2003,97.0,7.1,314989
150000000.0,180174880.0,599680774.0,2008,106.0,7.2,7
40000000.0,12082391.0,12345883.0,2008,100.0,6.4,11861
28000000.0,67300955.0,94500826.0,2008,99.0,6.8,243525
12500000.0,9046156.0,44083403.0,2008,94.0,7.7,253181
8500000.0,140244.0,198883.0,2008,98.0,6.4,26999
12000000.0,122558.0,20122558.0,2009,106.0,7.2,7
4000000.0,0.0,4454853.0,2013,106.0,7.2,7
15000000.0,35893537.0,123327692.0,2014,123.0,7.7,488036
10000000.0,67657.0,197901.0,2014,93.0,6.5,3803
10000000.0,0.0,6998359.0,2014,90.0,5.4,26256
75000000.0,272699130.0,514873747.0,2018,106.0,7.2,7
100000000.0,56846802.0,126787360.0,2019,138.0,6.7,96833
30000000.0,35150750.0,123429381.0,2019,103.0,6.5,91728
3500000.0,3012615.0,3415721.0,2019,94.0,7.2,41491
19000000.0,13680000.0,13680000.0,1962,132.0,7.6,25290
9000000.0,10161099.0,10176701.0,1989,137.0,7.5,32066
70000000.0,136492681.0,308700000.0,1996,121.0,6.7,137472
41000000.0,116724075.0,245768384.0,2002,110.0,7.2,329591
13500000.0,15901849.0,29027914.0,2002,107.0,7.3,49889
19000000.0,21488481.0,76086711.0,2013,131.0,7.5,143668
10000000.0,17156058.0,33209936.0,2019,109.0,6.7,49306
8000000.0,0.0,242788.0,2019,119.0,7.2,52628
4500000.0,0.0,1639538.0,2019,106.0,7.2,7
3600000.0,3868.0,3868.0,2019,110.0,6.5,8670
274800000.0,84500223.0,199706250.0,2023,105.0,5.5,138552
1800000.0,25504513.0,25695345.0,1984,91.0,7.4,270793
9000000.0,33244684.0,44196684.0,1988,87.0,6.7,121590
19000000.0,184208842.0,424208805.0,1990,181.0,8.0,296247
13000000.0,26904572.0,34166572.0,1990,84.0,6.0,59685
40000000.0,70836296.0,70836296.0,2001,106.0,7.2,7
35000000.0,23483357.0,28906817.0,2001,109.0,6.5,39499
100000.0,1358.0,1358.0,2001,106.0,5.3,34
40000000.0,30981850.0,46666955.0,2005,117.0,5.5,51096
35000000.0,14998070.0,63211088.0,2007,92.0,6.2,53285
25000000.0,74273505.0,164035753.0,2007,106.0,7.2,7
3000000.0,163069.0,163069.0,2007,106.0,7.2,7
35000000.0,37306030.0,84606030.0,2011,137.0,6.5,134655
65000000.0,182207973.0,273346281.0,2012,150.0,7.3,275519
24200000.0,17000.0,10447579.0,2012,110.0,6.0,2091
6000000.0,66351.0,1673635.0,2012,95.0,6.2,41352
47000000.0,100546139.0,202241353.0,2016,116.0,7.9,792107
40000000.0,1738477.0,30230402.0,2016,113.0,6.2,24370
40000000.0,0.0,5578259.0,2018,106.0,7.2,7
250000000.0,453829060.0,853985546.0,2022,161.0,6.7,317682
35000000.0,0.0,86906.0,2022,106.0,7.2,7
114000.0,12087064.0,30087064.0,1968,96.0,7.8,142531
5000000.0,17768757.0,17768757.0,1988,88.0,5.8,60300
14000000.0,68856263.0,155008909.0,1993,98.0,7.0,115931
48000000.0,60652036.0,107752036.0,1999,114.0,7.1,182490
28000000.0,8891623.0,8891623.0,1999,119.0,6.7,28686
17000000.0,11634458.0,11634458.0,1999,73.0,5.8,3831
8000000.0,17843379.0,22591451.0,1999,91.0,5.8,21706
1700000.0,2039192.0,2891228.0,1999,98.0,6.3,10367
60000000.0,74541707.0,102332848.0,2004,115.0,6.5,59816
22000000.0,12784713.0,20034713.0,2004,107.0,6.5,66575
3000000.0,6879730.0,6879730.0,2004,94.0,6.6,1056
2500000.0,13011160.0,13881317.0,2008,101.0,7.6,60489
40000000.0,96962694.0,224922135.0,2010,120.0,7.8,773320
27000000.0,13261851.0,28773827.0,2010,109.0,6.2,94549
20000000.0,12134935.0,28270399.0,2010,116.0,7.1,128937
3000000.0,205842.0,1022453.0,2010,96.0,4.1,5748
2900000.0,101270.0,172867.0,2010,106.0,7.2,7
70000000.0,55991880.0,220241723.0,2014,92.0,6.2,212360
16000000.0,705908.0,1685403.0,2014,119.0,6.6,34037
20000000.0,55039.0,15824374.0,2015,106.0,5.6,43159
190000000.0,57949830.0,201449830.0,2024,138.0,5.3,88583
15000000.0,34562222.0,34562222.0,1966,106.0,7.2,7
15000000.0,69847348.0,69847348.0,1980,109.0,6.2,29184
18000000.0,41382841.0,41382841.0,1986,103.0,6.4,41723
15000000.0,26410771.0,43111725.0,1997,155.0,7.9,286779
5000000.0,4306697.0,7951247.0,1997,112.0,7.4,37061
60000000.0,35327628.0,121327628.0,2003,106.0,7.2,7
55000000.0,70098138.0,176469428.0,2003,111.0,8.2,1220616
17000000.0,37667746.0,45312217.0,2003,87.0,5.1,4710
7000000.0,10199354.0,13860078.0,2003,90.0,2.1,38943
6000000.0,181798.0,181798.0,2003,104.0,6.4,3621
11000000.0,3753806.0,13353855.0,2004,125.0,7.6,27270
6400000.0,871577.0,8902141.0,2007,122.0,7.6,69342
67500000.0,39394666.0,118556530.0,2008,128.0,7.0,242081
38000000.0,7873007.0,17831558.0,2008,90.0,6.4,70695
37500000.0,9793406.0,9813309.0,2008,130.0,7.2,23059
12000000.0,31691811.0,41924774.0,2008,89.0,6.0,78917
12000000.0,31691811.0,41924774.0,2008,90.0,3.9,201
3600000.0,320896.0,320896.0,2008,106.0,7.2,7
200000.0,212989.0,212989.0,2008,86.0,7.4,75
200000.0,28835.0,52443.0,2008,86.0,6.3,8290
42000000.0,45290318.0,73239258.0,2012,105.0,6.4,96266
70000000.0,25135965.0,103735965.0,2013,115.0,6.7,261082
12000000.0,2883879.0,29484256.0,2013,106.0,7.2,7
50000000.0,47119388.0,76073556.0,2014,141.0,7.4,210334
28000000.0,66954149.0,101379287.0,2014,106.0,7.2,7
15000000.0,0.0,6775458.0,2014,109.0,6.0,59959
13000000.0,44137712.0,54837234.0,2014,102.0,7.2,109589
12000000.0,1411.0,256003.0,2014,108.0,6.4,29938
5000000.0,17390770.0,17499242.0,2014,106.0,5.0,12482
5000000.0,2450846.0,6656705.0,2014,112.0,6.9,49160
3300000.0,13892940.0,40029681.0,2014,106.0,8.5,1025643
2000000.0,6047363.0,6049171.0,2014,78.0,6.4,2056
650000.0,19836.0,28176.0,2014,106.0,7.2,7
60000000.0,44936545.0,105523737.0,2018,141.0,7.3,206426
35000000.0,46697321.0,93006429.0,2018,90.0,5.6,24386
7000000.0,10803211.0,10803211.0,1985,95.0,6.4,32690
65000000.0,33447612.0,33447612.0,1996,121.0,6.8,87135
55000000.0,38564422.0,38564422.0,1996,110.0,6.8,66866
25000000.0,11317898.0,27798183.0,1996,133.0,7.1,34240
1300000.0,749741.0,749741.0,1996,95.0,7.1,17914
25000000.0,17791031.0,24591031.0,2002,95.0,7.3,181699
21000000.0,25296447.0,43928932.0,2002,106.0,7.2,7
16000000.0,16357770.0,21657770.0,2002,109.0,7.1,34550
15000000.0,19161999.0,19344615.0,2002,90.0,6.6,25729
15000000.0,11660180.0,12419700.0,2002,106.0,7.2,7
10000000.0,598645.0,611032.0,2002,89.0,3.6,18136
8000000.0,27362712.0,28315272.0,2002,109.0,6.5,10457
4000000.0,6525762.0,11799060.0,2002,110.0,6.6,53877
3000000.0,21576018.0,58240487.0,2002,120.0,8.0,149718
44500000.0,136025503.0,227140757.0,2012,120.0,7.7,645470
40000000.0,19019882.0,169590606.0,2012,114.0,7.5,250103
9100000.0,0.0,14709816.0,2012,106.0,7.2,7
55000000.0,107136417.0,220648184.0,2013,134.0,7.8,499899
20000000.0,8008161.0,18273009.0,2013,107.0,5.6,83242
15000000.0,0.0,20898221.0,2013,85.0,5.6,6591
5250000.0,2450504.0,22887231.0,2013,106.0,7.2,7
750000.0,0.0,1960521.0,2013,90.0,5.5,35126
650000.0,171962.0,171962.0,2013,90.0,5.1,10180
40000000.0,86260045.0,152962083.0,2016,128.0,7.3,331035
35000000.0,6670765.0,43164679.0,2017,119.0,5.2,73468
5000000.0,55683845.0,125010260.0,2017,96.0,6.6,169928
24000000.0,97864733.0,200588546.0,2019,106.0,7.2,7
5000000.0,6546159.0,10601127.0,2019,106.0,7.2,7
1300000.0,127240.0,10951283.0,2019,115.0,7.7,22448
15000000.0,76382.0,76382.0,1996,93.0,5.3,4577
75000000.0,41523271.0,71523271.0,2001,123.0,6.5,71686
11000000.0,23978402.0,25116103.0,2001,86.0,4.7,13866
55000000.0,16285240.0,74870866.0,2007,114.0,6.8,75874
28000000.0,28563179.0,55307857.0,2007,117.0,6.8,94045
15000000.0,55204525.0,55934178.0,2007,113.0,5.9,14109
12500000.0,5956480.0,11277119.0,2007,106.0,7.3,158260
16000000.0,44667095.0,128100584.0,2011,100.0,7.9,250306
16000000.0,44667095.0,128100584.0,2011,100.0,8.2,10
13500000.0,15024049.0,33035736.0,2012,110.0,7.1,277231
10000000.0,3336053.0,3336053.0,2012,97.0,5.6,14429
200000.0,236806.0,236806.0,2012,101.0,6.6,1994
125000000.0,153856089.0,342831709.0,2016,97.0,5.2,24
25000000.0,7634767.0,17326032.0,2018,120.0,7.4,105792
20000000.0,2483472.0,8075343.0,2018,152.0,6.7,96388
2400000.0,0.0,552188.0,2018,96.0,6.7,18080
20000000.0,64079860.0,105400796.0,2022,111.0,5.0,75465
95000000.0,102996915.0,209673929.0,2023,106.0,7.2,7
6000000.0,11642254.0,11642254.0,1989,96.0,4.9,48470
12000000.0,22750363.0,22750363.0,1993,114.0,7.5,70318
50000000.0,10359006.0,10359006.0,1995,135.0,5.3,16553
50000000.0,9812870.0,9812870.0,1995,95.0,5.3,14587
28000000.0,16779636.0,31320293.0,2000,97.0,4.8,11483
22000000.0,13555988.0,13560782.0,2000,95.0,5.7,11822
11000000.0,13592872.0,13719474.0,2000,84.0,5.2,13960
9000000.0,17804273.0,17804273.0,2000,126.0,6.9,25266
5000000.0,21995263.0,109252972.0,2000,110.0,7.7,145742
3000000.0,39852.0,39852.0,2000,106.0,7.2,7
25000000.0,5128124.0,18991288.0,2005,127.0,7.8,60230
400000.0,423.0,423.0,2005,80.0,6.0,5632
40000000.0,659210.0,20722450.0,2006,106.0,7.2,7
20000000.0,39143839.0,70743839.0,2006,102.0,5.0,52016
20000000.0,37442180.0,41342180.0,2006,115.0,6.2,35650
20000000.0,13395961.0,13725032.0,2006,123.0,6.0,7929
15000000.0,18844784.0,22165608.0,2006,92.0,4.8,36301
13000000.0,1151330.0,2613717.0,2006,110.0,7.0,18386
4700000.0,239962.0,239962.0,2006,98.0,6.6,11091
100000000.0,33700160.0,220796009.0,2017,109.0,5.3,122189
12000000.0,10051659.0,10116816.0,2017,118.0,7.3,27189
4000000.0,85556.0,2291545.0,2017,113.0,6.9,9498
100000000.0,10853945.0,30080003.0,2021,152.0,7.3,188158
9000000.0,3548238.0,3548238.0,1988,122.0,6.6,1672
8000000.0,18090181.0,18090181.0,1994,106.0,7.2,7
5000000.0,3046086.0,5438120.0,1994,99.0,7.3,68227
700000.0,7768371.0,11768371.0,1994,170.0,8.3,28395
54000000.0,26850426.0,50719373.0,2005,123.0,6.3,73407
50000000.0,10169202.0,23574057.0,2005,127.0,5.9,69930
25000000.0,872142.0,1415656.0,2005,107.0,6.4,18932
18000000.0,29511112.0,37048526.0,2005,100.0,3.7,39816
41000000.0,7204138.0,7684524.0,2011,100.0,6.2,48662
38000000.0,16999934.0,27573078.0,2011,103.0,6.2,148022
35000000.0,16816.0,786532.0,2011,91.0,5.3,46089
24000000.0,51802742.0,62989834.0,2011,113.0,5.8,53525
11000000.0,3185193.0,38156027.0,2011,106.0,7.2,7
8000000.0,36884.0,3587191.0,2011,99.0,6.4,13758
58000000.0,80069458.0,158952243.0,2015,103.0,6.3,97107
55000000.0,31090320.0,74966854.0,2015,119.0,6.5,160971
40000000.0,72313754.0,162498338.0,2015,142.0,7.6,331625
10000000.0,23591043.0,23591043.0,2016,106.0,7.2,7
10000000.0,3818664.0,4563080.0,2016,92.0,4.6,20844
20000000.0,92002155.0,130851162.0,2021,105.0,5.5,101376
20000000.0,31678778.0,31678778.0,1969,164.0,6.6,15224
25000000.0,42222647.0,55598481.0,1993,92.0,5.1,20160
65000000.0,37030102.0,100820947.0,1999,139.0,8.8,2388636
50000000.0,27100030.0,27100030.0,1999,95.0,6.0,25192
10000000.0,6197866.0,6228621.0,1999,112.0,8.0,99481
7200000.0,12610552.0,12678312.0,1999,100.0,3.5,5569
40000000.0,57887882.0,170125882.0,2004,106.0,6.2,50202
20000000.0,32774834.0,50948811.0,2004,98.0,7.2,180541
18000000.0,7739049.0,14451322.0,2004,104.0,7.0,13044
12000000.0,1442338.0,19278598.0,2004,129.0,7.4,62640
10000000.0,70527.0,91201.0,2004,91.0,6.4,9406
60000000.0,90380162.0,196439693.0,2010,111.0,7.0,328624
50000000.0,32746941.0,108660270.0,2010,129.0,6.5,96201
20000000.0,117229692.0,171685793.0,2010,94.0,7.0,69269
18000000.0,145526.0,1619153.0,2010,106.0,7.2,7
12500000.0,6797696.0,11826980.0,2010,107.0,7.2,46655
1600000.0,2595644.0,2595644.0,2010,105.0,3.7,679
400000.0,433588.0,433588.0,2010,92.0,4.6,1325
4500000.0,9196278.0,17985061.0,2015,119.0,7.1,308424
450000.0,41260.0,42503.0,2015,106.0,7.2,7
1450175.0,0.0,144664.0,2021,106.0,7.2,7
2400000.0,5691854.0,5691854.0,1996,120.0,6.9,6147
60000000.0,46850558.0,68336997.0,1998,104.0,6.3,97197
53000000.0,22852487.0,22852487.0,1998,172.0,6.1,9687
25000000.0,32404188.0,50692188.0,1998,89.0,5.6,66088
3000000.0,2746453.0,5746453.0,1998,134.0,7.7,75806
100000000.0,77233467.0,99123656.0,2009,101.0,6.7,109416
53000000.0,73357727.0,131159781.0,2009,109.0,7.4,326330
20000000.0,29062561.0,29227561.0,2009,101.0,5.6,39715
10000000.0,9069.0,9069.0,2009,85.0,5.1,1858
13000000.0,14677674.0,36316727.0,2015,118.0,8.1,459084
13000000.0,14394097.0,14403891.0,2015,106.0,7.2,7
9600000.0,2541854.0,6842580.0,2015,125.0,6.8,21604
6000000.0,90777.0,90777.0,2015,137.0,7.7,87972
2100000.0,3330.0,3330.0,2016,112.0,7.0,43
30000000.0,1070714.0,1131683.0,2020,86.0,4.1,119
30000000.0,1070714.0,1131683.0,2020,109.0,6.9,149166
15750000.0,49888502.0,507119058.0,2020,117.0,8.2,78234
15000.0,18148.0,24745.0,2020,100.0,6.9,6963
1500000.0,9000000.0,9000000.0,1939,129.0,8.1,123226
6000000.0,42000000.0,42000000.0,1956,121.0,6.6,17
325000.0,47274000.0,70274000.0,1978,91.0,7.7,315894
2700000.0,37799643.0,37799643.0,1979,118.0,7.4,14345
10000000.0,52293000.0,52293000.0,1986,119.0,7.0,95072
57000000.0,61007424.0,153007424.0,1997,144.0,7.5,411393
17000000.0,72250091.0,125250091.0,1997,101.0,5.8,161942
9000000.0,80571655.0,107967319.0,2003,98.0,6.2,154927
300000.0,2528664.0,3571253.0,2003,80.0,7.0,22265
35000000.0,40689393.0,87775050.0,2008,100.0,5.3,131101
27000000.0,1090947.0,2412123.0,2008,104.0,5.6,28724
25100000.0,25534493.0,28575778.0,2008,129.0,6.3,50418
19000000.0,8402485.0,10412485.0,2008,109.0,6.5,92678
11000000.0,37780486.0,39994347.0,2008,114.0,7.2,28372
77600000.0,0.0,60680125.0,2012,106.0,7.2,7
35000000.0,25888412.0,35426759.0,2012,101.0,5.2,35721
5000000.0,53900335.0,142817992.0,2012,91.0,5.7,111398
80000000.0,85817906.0,210315681.0,2014,134.0,7.6,561857
50000000.0,50151543.0,97651543.0,2014,95.0,7.2,79489
26000000.0,26766213.0,41059418.0,2014,118.0,6.7,78474
18000000.0,42340598.0,102559776.0,2014,119.0,7.7,674404
5000000.0,56001.0,584499.0,2014,105.0,7.4,19638
1500000.0,0.0,236863.0,2014,107.0,6.7,38241
1250000.0,4404154.0,5403771.0,2014,108.0,6.2,26703
1000000.0,9837.0,101053.0,2014,117.0,6.9,43313
20000000.0,132422809.0,310742172.0,2017,113.0,7.9,183778
16500000.0,0.0,8126380.0,2018,106.0,7.2,7
10000000.0,159366015.0,255416089.0,2018,106.0,6.5,174257
185000000.0,113929605.0,489181357.0,2019,119.0,6.6,121959
6000000.0,43700000.0,47596274.0,1961,106.0,7.2,7
140000.0,26572439.0,26685383.0,1974,83.0,7.4,191654
44000000.0,53300852.0,165600852.0,1996,147.0,7.5,241226
200000.0,4505922.0,6618578.0,1996,96.0,7.2,89519
48000000.0,129094024.0,248218486.0,2002,115.0,7.1,382816
27000000.0,5204007.0,5204007.0,2002,93.0,6.3,51369
25000000.0,10719367.0,12219367.0,2002,99.0,4.8,10239
7000000.0,2062066.0,2703821.0,2002,105.0,6.7,15333
3000000.0,5853194.0,7777790.0,2002,90.0,6.9,8401
350000.0,84689.0,84689.0,2006,90.0,7.3,942
30000000.0,35266619.0,82409520.0,2013,100.0,5.8,150468
26000000.0,3254172.0,6154172.0,2013,128.0,6.2,43064
20000000.0,56671993.0,180765061.0,2013,134.0,8.1,751767
8500000.0,6263670.0,10386814.0,2013,106.0,6.9,84564
3000000.0,2387730.0,2503392.0,2013,118.0,4.2,2047
14000000.0,33370906.0,86878073.0,2019,108.0,7.9,453521
10000000.0,4589490.0,4730228.0,2019,105.0,5.6,28891
4000000.0,10867104.0,18269498.0,2019,109.0,7.4,265899
200000000.0,68026901.0,156424331.0,2023,206.0,7.6,262498
16000000.0,8400000.0,8400000.0,1979,108.0,5.1,8449
20000000.0,21413105.0,21413105.0,1990,119.0,6.9,25185
4200000.0,5835247.0,5835247.0,1990,92.0,6.8,46445
27000.0,3073428.0,3894240.0,1994,92.0,7.7,234721
300000.0,17241.0,17241.0,1999,106.0,7.2,7
60000000.0,18208078.0,20541668.0,2001,131.0,6.9,86504
47000000.0,29781453.0,29781453.0,2001,132.0,6.5,30865
35000000.0,31598308.0,68712365.0,2001,106.0,7.2,7
30000000.0,39568996.0,80276156.0,2007,113.0,6.6,192480
27500000.0,9736045.0,26939925.0,2007,122.0,6.8,58611
19000000.0,20300218.0,34359030.0,2007,114.0,7.6,297760
16000000.0,3287315.0,8120148.0,2007,118.0,7.1,29977
10000000.0,952820.0,1051907.0,2007,106.0,7.2,7
4600000.0,728.0,731767.0,2007,103.0,7.1,3985
1000000.0,446165.0,473769.0,2007,88.0,7.2,58253
600000.0,23616.0,23616.0,2007,103.0,4.0,137
2000000.0,22836.0,22836.0,2012,95.0,6.8,74156
1000000.0,6002451.0,11495204.0,2012,95.0,7.2,44276
40000000.0,15767460.0,29312121.0,2018,121.0,6.6,75764
10000000.0,8803865.0,12517379.0,2018,106.0,7.1,56906
4000000.0,1660708.0,65233793.0,2018,106.0,7.2,7
2800000.0,7362439.0,9186903.0,2018,85.0,7.4,80471
200000000.0,168283344.0,390455088.0,2022,125.0,6.2,282699
3800000.0,0.0,353.0,1974,104.0,7.6,37235
42000000.0,19487173.0,66787173.0,1992,119.0,6.5,24120
10000000.0,50752337.0,50752337.0,1992,104.0,6.6,72986
80000000.0,55485043.0,71485043.0,1998,113.0,7.0,115867
60000000.0,90757863.0,152457863.0,1998,106.0,7.2,7
17000000.0,30331165.0,30331165.0,1998,82.0,6.2,65398
23600000.0,75590286.0,102236596.0,2009,88.0,7.5,633879
18500000.0,18451251.0,32714818.0,2009,106.0,7.2,7
15000000.0,13077184.0,18889972.0,2009,111.0,6.9,70851
7000000.0,9228788.0,30360570.0,2009,106.0,7.2,7
61000000.0,167767189.0,367128535.0,2014,149.0,8.1,1092582
6500000.0,84273813.0,256857527.0,2014,99.0,5.4,179747
7000000.0,546201.0,1732228.0,2015,103.0,6.6,13399
116000000.0,213511408.0,856081053.0,2018,112.0,6.6,554788
55000000.0,335451311.0,1063574394.0,2019,122.0,8.4,1553819
35000000.0,0.0,116473.0,2020,129.0,7.7,196666
30250000.0,72021008.0,115021008.0,1995,105.0,6.9,90739
6100000.0,2108367.0,2108367.0,1995,94.0,7.0,130260
48000000.0,37879996.0,90376224.0,2000,93.0,6.1,113756
40000000.0,33508922.0,55696705.0,2000,123.0,7.2,125123
20000000.0,882710.0,2282710.0,2000,115.0,6.4,23477
10000000.0,11546543.0,11546543.0,2000,106.0,7.2,7
53000000.0,33602376.0,63657941.0,2006,135.0,7.1,130515
40000000.0,53089891.0,104407366.0,2006,130.0,8.5,1473273
40000000.0,15962471.0,60862471.0,2006,123.0,6.5,124656
15000000.0,21000147.0,21896367.0,2006,95.0,6.0,8606
12000000.0,6860000.0,8706701.0,2006,116.0,6.1,23291
3000000.0,84752907.0,177512032.0,2010,91.0,5.7,111398
60000000.0,58697076.0,159946489.0,2016,118.0,6.2,181067
40000000.0,14904426.0,28804426.0,2016,105.0,5.9,69354
9000000.0,35144505.0,81831866.0,2016,99.0,6.2,76884
38000000.0,18340051.0,24555177.0,2017,134.0,7.6,79775
20000000.0,47319572.0,47879572.0,2017,106.0,7.2,7
8500000.0,0.0,30723013.0,2017,106.0,7.2,7
6500000.0,6423605.0,6468664.0,2017,119.0,6.6,8629
27000000.0,21500000.0,21500213.0,1983,193.0,7.8,66326
10000000.0,20766000.0,20766000.0,1983,103.0,7.2,79259
8000000.0,5696391.0,5696391.0,1983,128.0,7.0,8676
6000000.0,12793213.0,12793213.0,1988,104.0,6.3,33356
20000000.0,13383747.0,13383747.0,1994,98.0,7.4,42406
70000000.0,28212337.0,58757178.0,2005,105.0,5.2,120159
32000000.0,33022286.0,39498360.0,2005,106.0,7.2,7
30000000.0,18324242.0,23676771.0,2005,126.0,7.3,45410
15000000.0,4235837.0,16829464.0,2005,103.0,7.5,239941
7500000.0,10284523.0,11758418.0,2005,106.0,6.3,24838
6500000.0,2025032.0,2025032.0,2005,100.0,6.2,789
500000.0,4134.0,4134.0,2005,87.0,4.8,463
90000000.0,20377913.0,139877913.0,2011,110.0,5.7,112986
45000000.0,8406711.0,164640401.0,2011,101.0,6.3,143115
7000000.0,1891936.0,1891936.0,2011,106.0,7.2,7
5500000.0,611709.0,13480196.0,2011,93.0,7.2,24058
5000000.0,104028807.0,207039844.0,2011,91.0,5.7,111398
4200000.0,0.0,313230.0,2011,85.0,5.0,536
1000000.0,2981038.0,5438911.0,2011,102.0,6.8,56492
80000000.0,27367660.0,130818912.0,2015,106.0,5.9,111350
10000000.0,18297124.0,77959374.0,2015,88.0,4.6,31340
20000000.0,73206343.0,73206343.0,2016,106.0,7.2,7
1500000.0,27854931.0,64895106.0,2016,111.0,7.4,336776
1500000.0,2082980.0,2082980.0,2016,112.0,5.8,4288
20000000.0,10582266.0,52344724.0,2022,114.0,7.7,265494
17000000.0,72000000.0,72073063.0,1964,170.0,7.7,103183
750000.0,233914.0,303337.0,1970,106.0,7.2,7
14000000.0,47212904.0,125212904.0,1982,93.0,7.7,281997
2500000.0,14400000.0,14400000.0,1982,98.0,5.2,62981
32000000.0,16640210.0,16640210.0,1999,121.0,6.9,77680
21000000.0,17396.0,17396.0,1999,102.0,5.7,3188
20000000.0,10570375.0,10570375.0,1999,98.0,6.1,20268
15000000.0,1954202.0,1954202.0,1999,111.0,6.2,7506
9000000.0,34102780.0,34572780.0,1999,120.0,6.7,12154
6500000.0,10155691.0,10155691.0,1999,91.0,4.1,11637
500000.0,2047570.0,2047570.0,1999,102.0,7.6,9546
12000000.0,4717455.0,23693646.0,2003,119.0,5.4,26907
92000000.0,261441092.0,631441092.0,2004,115.0,8.0,830473
20000000.0,468867.0,10468867.0,2004,106.0,7.2,7
17000000.0,71502303.0,109726800.0,2004,127.0,7.5,207685
10000000.0,110359362.0,187281115.0,2004,91.0,5.9,152787
5000000.0,1082044.0,8655397.0,2004,101.0,7.6,421949
200000.0,381225.0,439651.0,2004,106.0,7.2,7
20000000.0,13651946.0,36766293.0,2015,101.0,6.6,135287
5000000.0,2184640.0,2368937.0,2015,118.0,4.2,8416
5000000.0,19438638.0,19438638.0,1991,106.0,7.2,7
75000000.0,14623082.0,14623082.0,1998,99.0,6.0,60337
20000000.0,57598247.0,229375361.0,1998,106.0,7.2,7
1000000.0,582024.0,627287.0,1998,94.0,6.1,38380
65000000.0,19551067.0,41636243.0,2009,94.0,6.2,40599
40000000.0,21002919.0,46187511.0,2009,87.0,7.9,277709
40000000.0,14279575.0,19756077.0,2009,111.0,5.8,13780
40000000.0,14046595.0,39753957.0,2009,109.0,5.8,48413
15000000.0,102458.0,7583050.0,2009,106.0,7.2,7
